id,text 
1387002846361571329,"@Wolfe321 I traveled from Edinburgh to Bergen Jan 5th 2020, after attending a wedding and celebrating New Years in… https://t.co/m4QYIFtFTC"
1386841425988435970,@emrose_ I’m thinking we’ll get a few minutes of pure bliss and happiness at the end of the episode. And we’ll be l… https://t.co/5TXcT4K7NH
1386826094456737793,"@SheWhoWdBObeyed @PattyArquette Be ready to freak the F out, and enjoy 🤗"
1386824482514481153,@SheWhoWdBObeyed She’s one of the nicest celebrities on this app. @PattyArquette interacts with people and I love h… https://t.co/Eq6gyxizdm
1386819815772499970,@JennifersWayJE @FINALLEVEL Finally some SVU happiness!! Can’t wait 😭😍
1386815741559812101,RT @LydiaBeanTexas: NEWS: Trump just endorsed one of our Republican opponents in the #TX06 special election. Biden came within 3% of winnin…
1386794789371265027,@carisitlou Thanks for brutally attacking my gay heart 😭
1386790103754883075,"RT @Goss30Goss: Rick Santorum says that nothing was in America before white colonizers arrived. ""There isn't much Native American culture i…"
1386779397634596864,"CNN, 

I guess from a journalistic perspective I get the need for Republican pundits. But for the love of god, get… https://t.co/qmXMnzjHWa"
1386770474403778564,"RT @BarackObama: The world’s attention must remain on Myanmar, where I’ve been appalled by heartbreaking violence against civilians and ins…"
1386770141938126849,"@KCali5 Sending you so much love, my friend ❤️"
1386735610052943876,@CarmenN1955 Announcing investigation into Louisville PD after the murder of Breonna Taylor.
1386735382117687296,@MaryannPotts14 They just announced investigation into Louisville police department after death of Breonna Taylor.
1386734621170208769,AG Merrick Garland is not fucking around and I’m here for it.
1386718593212194820,@PearlHosannah This sums it all up 😁😁
1386715027164602374,@Stillnessnmind I was like “should I be watching this... it feels a little private” 😂 https://t.co/OauBKNmRSE
1386714686222225409,@kchernecky I could watch this all day honestly 🤤
1386713580192649217,@Stillnessnmind Very true. I heard Kate Winslet asked to choreograph the love scene in Ammonite and holy shit 🥵
1386712323134459911,"On this #LesbianDayOfVisibility I’m wishing for more lesbian love songs, more lesbian movies where it’s not about c… https://t.co/BTTvPyn5MI"
1386657389634539524,"@MelodyPuppyDog And Amanda didn’t look at her like she was a freaking ghost right after she said it. 

👀👀👀 https://t.co/kftTLdE60c"
1386573831737913344,"RT @hima_lakkaraju: As I struggled to deal with the impact of COVID on my family members in India, I got delayed by a day for submitting my…"
1386456490156957702,"@NatalieLanovill @WhymanKaren In my head, Barba is a little bit gay."
1386451146345271296,@WhymanKaren 🤗 https://t.co/gc1zxVQtZD
1386437113617412098,"@WhymanKaren I hated her with him the first time I watched it. Recently found that I didn’t mind it that much 👀

Bu… https://t.co/EoRtE86NZb"
1386423184266694659,RT @kylegriffin1: Republican Pennsylvania state Rep. Seth Grove says his state saw small-scale election fraud in the 2020 election — from R…
1386327146910584835,@MarinaSilver6 Literally https://t.co/cWqir1Vqn6
1386325410837843971,@lesshairmoregas 😂😂
1386091407522340872,"@RobAnderson2018 Sir, can you repeat that for me, please? 😊"
1386080856335437826,@BlackPeter79 Bergen in Norway 😊
1386080781236383744,@DaneLiebel Bergen ❤️
1386080672910041089,"@Elizabeth__Eh Yes, in Bergen 🥰"
1386080622414897164,@ossi_balle Bergen ❤️
1386080493968535553,@gmomyvonne Really? (She’s the one in the bright pink jacket 😄)
1386080001024528384,@erconger Same mountain but different view 😁 (This is the city center) https://t.co/lt0QnPdVjt
1386016437496651780,@favoritesch_tjp I’ve had the same pink sneakers since 2014 😂
1385991122418388994,@ClaudeLemieuxCA Yup 😊
1385988103685476356,@DevinsOverlord https://t.co/HatbdmMlsg
1385987719147528192,RT @mmpadellan: Happy Saturday to everyone who is grateful we elected a President who is so busy getting things done you don't have to wake…
1385987707650850817,"Madly in love with my girl, and my city. https://t.co/s3Xhjm78a1"
1385918200446074883,@erconger @hege_helland Not this year. Hopefully next ❤️
1385917873974034433,"When I said I wanted more trans representation in politics, this wasn’t it. 

She can fuck all the way off."
1385720684966551561,"@tedlieu Hopefully. But remember, we said the same thing about Trump in 2016."
1385675103409737729,@elliotcmolivia 🥴 https://t.co/yswXt5d0AK
1385604945362161669,@mama_c2 Beautiful! Congratulations ❤️❤️❤️
1385555822730747910,@TheOlafsens @hege_helland Maybe you’re related 😁
1385554464703135744,"Birthday love to one of my dearest friends, @hege_helland. I love you so, so, so much! I can’t believe this was tak… https://t.co/9PWU2ODGXU"
1385523971555270657,@readerguy1 @KelliGiddish Very.
1385522281531772929,"Last night’s #SVU episode not only validated my covid fatigue, but the very complicated relationship I had with my… https://t.co/yTaPha8XOp"
1385515490332889088,@SVUwnyxER You’re a brave woman 👏🏼 https://t.co/idLXnbqTUT
1385375372569677830,@TheRealMarkLevy @MelodyPuppyDog @KelliGiddish Me too 😁
1385373526186774530,"@MelodyPuppyDog @KelliGiddish Is there a way for me to buy a tiny, tiny role on SVU just to be that one person who… https://t.co/6LXhRmMdca"
1384999424179511296,@JulieMartinSVU @KelliGiddish is one of the best actors on my screen. She always makes me feel like I’m sitting in… https://t.co/KWlZSVcGoc
1384962505827553284,"The blatant unwillingness from republicans to do anything that’ll make America healthier, happier and safer is really fucking astounding."
1384960672463785986,"@MelodyPuppyDog Exactly. Saying she lacks empathy and is victim blaming, smh. She’s advocating for the child, somet… https://t.co/HhrUVCASRE"
1384959727340240899,@warrenleightTV Totally https://t.co/HPYNs7cGd1
1384956397993988096,@MelodyPuppyDog Yes ❤️❤️ and not just the abuser but also the complex feelings you can have towards the people who… https://t.co/Slr5vhetec
1384948836897001473,@reenieween @Mariska So were mine (not like hers) but I aged like 37 years in 2020 alone 😫😂
1384948237291896841,The fact that this looks like season 13/14 when they’re actually shooting season 22 is some dark f’ing magic.… https://t.co/yXB79QP2hj
1384944508392050691,"@warrenleightTV Carisi coming to Atlanta to be there for her. Amanda crying. 

It’s fine. Totally fine. https://t.co/eaxH0lD9Jj"
1384943860015587328,"@quizquest I’ve never understood the logic of shoot to kill. 

Why not focus the training on shoot to disarm? 

If… https://t.co/ixfgSEoVyG"
1384937996080795649,"RT @harrisonjaime: I don’t know why folks try to come for @staceyabrams when they know damn well that they aren’t ready. 

In terms of her…"
1384909124413100037,@hargitaybensons She introduced me to Helena so naturally I trust her with my life. https://t.co/rqcE6cDsXo
1384854624390324224,"@RJfisher59 @MelodyPuppyDog I like OC too, but it’s very different from SVU. Curious to see where they will take th… https://t.co/TDpQLFndcU"
1384843044046970885,@MelodyPuppyDog Too many people who have only watched a couple of episodes from season 13-22 are having too many op… https://t.co/Td7WH33DET
1384819022693289985,RT @RepValDemings: It's interesting to see my colleagues on the other side of the aisle support the police when it's politically convenient…
1384655750815944708,"RT @abbydphillip: So much attention has been paid to Derek Chauvin’s lack of humanity toward George Floyd, but I can’t stop thinking about…"
1384639910230073344,"RT @itsJeffTiedrich: not today, racists. not today"
1384639736346783747,@warrenleightTV @GiveMeMyRemote Ready for this to be the squad at Fin and Phoebe’s wedding. https://t.co/lNxbF6Lo5C
1384624536260431878,"RT @staceyabrams: The evidence of our eyes met at last by accountability in the eyes of justice. 

#DerekChauvinTrial"
1384615711981645824,"RT @kylegriffin1: Count 1: GUILTY
Count 2: GUILTY
Count 3: GUILTY"
1384603471995834368,RT @KevinSixx13: If you’re feeling overwhelmingly emotional right now it’s because you’re a good human who believes in justice and the fair…
1384599795319324673,@EvansExecEducGr We’re drinking too now. Feeling the suspense and the anxiety all the way to Norway.
1384597944540803075,"Thinking right now of all the black men and women, and their families, who never got and never will get justice.… https://t.co/RurgnL7RUM"
1384591234581340166,"Verdict in one hour. 

I’m so nervous.

All my love to George Floyd’s family and friends in this historic moment."
1384514192011665408,@darlingstardust Mariska and Kelli in that episode is just 🔥 🔥 🔥
1384508052402057220,"@SuziGMe Oh believe me, I didn’t 😁😁 But thanks for the @ either way, can never get enough 😄"
1384274215780577281,"RT @GretaThunberg: About 1 in 4 people in high-income countries have received a COVID-19 vaccine, compared with just 1 in more than 500 in…"
1384218745002889219,Mama 💔
1384214314731511823,"@Liv_Noah_Benson Agreed. 

They love to threaten us with a good time and then it’s like 2 seconds. 

And we fall fo… https://t.co/AXFsxfQU3W"
1384213942038241284,"@dtcollier54 No, I hadn’t heard of him before this happened. 

Karma... 👀"
1384213726958546957,"GEORGE FLOYD DIDN’T DIE BECAUSE CHAUVIN GAVE HIM A FUCKING MASSAGE. 

This closing argument is making me physically sick."
1384199222677827598,"@realTuckFrumper 1. @Chris_Meloni isn’t an “SVU actor”, he has his own show: Organized Crime.

2. Pretty sure he do… https://t.co/QVBfhZmyKL"
1383888252621316101,"@nutmegisme I’m so, so sorry ❤️ I wish I could say or do something to take your pain away ❤️"
1383887965105971204,@L52346096 @RobAnderson2018 Never your fault ❤️❤️❤️
1383887846457503745,"@hesterprynne78 @mmpadellan I can’t do much, but I can tell you that I’ve been where you are and I never thought th… https://t.co/nhSeleTsLf"
1383887554643062787,@truelyesoteric @mmpadellan This is such an important message. Thank you ❤️
1383879125744504839,"Randomly sending out all my love to survivors of any kind of abuse. Whether physical, emotional, sexual; You’re sti… https://t.co/q71PqneAlG"
1383865072372490245,"RT @RepKatiePorter: More than 7 in 10 pet-owning women that seek refuge in domestic violence shelters report that their partner threatened,…"
1383837262887018503,"RT @StephenKing: The Indianapolis shooter was able to buy his murder weapons legally, even though he had been deemed a danger to himself an…"
1383837181941190656,RT @GeorgeTakei: The good apples are way too quiet about the bad ones.
1383553774996758531,@USWA3571 @mama_c2 Around five hours 😊
1383553601239273472,@susanbhalpern Let me know if it happens and I’ll gladly show you around 😊
1383553358372376579,@TimmyLynch13 https://t.co/tOKJ2mtNRq
1383527327582146562,@AllThingGiddish @warrenleightTV This scene will always break me. I can be in a perfectly good mood and then watchi… https://t.co/zkcJn0HGyr
1383526943690133521,"@warrenleightTV Been crying in the club since April 1st. Not ready for this at all 😫 

Someone better hold Amanda a… https://t.co/KYaOoPcXs9"
1383525151988346890,@Vickie812 My girlfriend made cinnamon rolls 😃 Absolutely delicious ❤️
1383524704929996811,@erconger Good point 👀😄
1383421910340423680,"First hike this year. Spring! Finally! (I know it doesn’t look like spring, but I’m wearing a T-shirt) https://t.co/aVi94nkKqX"
1383188474405195776,"@juliearizzo @warrenleightTV She’s not just any woman. She’s the woman, Julie 😄

Loooord. (I know, I don’t have a t… https://t.co/7QnOqjJ7GZ"
1383161925731766274,@AdamVW1958 Your comment just made my girlfriend pee her pants a little 😂😂
1383158519713632263,@ElizabetKaren60 Neither did his mom https://t.co/CRpbrHWKSU
1383142537662246912,"When they go low, I go lower. https://t.co/oIXHW66gFg"
1383118459735830531,@SVUwnyxER @Mariska So excited for you!! https://t.co/zgeNuXus2R
1383093927197163528,@RobAnderson2018 https://t.co/93FnplqawV
1383029026990735361,@goldnmiXdfit Sending you love and support ❤️
1383027919832940544,"8 dead. 

Aren’t you tired, America? Aren’t you absolutely exhausted from waking up and going to bed with news like… https://t.co/TAzbor5jKi"
1382879877800591360,"RT @Sites4Congress: In the last month, Jim Jordan has voted against both the Paycheck Fairness Act and the Violence Against Women Act.

Jim…"
